,Title,Artist,Weeks on chart,year,Spotify_Popularity,Artist_Popularity,track_id,track_title,track_artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,time_signature,tempo,mode,genre
16454,Time And Tide,Basia,7.0,1988,34,44,2TbSymxTNIsw2XG1lakTZw,Time and Tide,Basia,0.6990000000000001,0.369,2.0,-11.594000000000001,0.032,0.317,6.94e-05,0.09300000000000001,0.37200000000000005,242893.0,4.0,96.111,1.0,['smooth jazz']
16455,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,2.0,1988,-1,59,4hObp5bmIJ3PP3cKA9K9GY,Don't Worry Be Happy,Bobby McFerrin,0.675,0.166,11.0,-22.601999999999997,0.171,0.88,7.140000000000001e-05,0.0461,0.747,294400.0,4.0,68.837,1.0,['a cappella']
16459,Chains Of Love,Erasure,2.0,1988,42,64,1I0qu4PsBjAHfJHy9wy5AA,Chains of Love,Erasure,0.747,0.698,0.0,-11.22,0.0333,0.0149,4.5299999999999997e-05,0.384,0.7879999999999999,215347.0,4.0,122.11,1.0,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
16482,It Takes Two,Rob Base & D.J. E-Z Rock,18.0,1988,-1,-1,3Yxmpx64AdWAzG3qAD4Dty,It Takes Two,Rob Base & DJ EZ Rock,0.767,0.7759999999999999,2.0,-8.915,0.14400000000000002,0.0143,0.0,0.326,0.608,301893.0,4.0,111.686,1.0,"['hip house', 'rap']"
16483,"Wild, Wild West",The Escape Club,2.0,1988,35,33,4Qn1QhHhUT01LfpBnC7xnf,Wild Wild West,The Escape Club,0.7240000000000001,0.907,11.0,-4.78,0.0632,0.0187,4.97e-06,0.0824,0.9620000000000001,244827.0,4.0,139.016,0.0,[]
16492,The Promise,When In Rome,20.0,1988,62,51,48p5E25cFPanxuwCTmTpuL,The Promise,When In Rome,0.629,0.8759999999999999,0.0,-10.141,0.0444,0.0864,7.72e-05,0.0431,0.358,220960.0,4.0,118.01,1.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
16493,Pretty Boys And Pretty Girls,Book Of Love,4.0,1988,17,37,6w9JIox7iUtiMR4QNUyvA2,Pretty Boys and Pretty Girls - Single Version; 2016 Remaster,Book Of Love,0.511,0.935,7.0,-4.015,0.0422,0.00148,0.184,0.135,0.49,289135.0,4.0,119.916,1.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
16494,Heart Don't Fail Me Now,Holly Knight,20.0,1988,-1,5,6tdbPPMeZNbGMOW5faEkvd,Heart Don't Fail Me Now,Holly Knight,0.715,0.721,7.0,-12.127,0.0301,0.141,1.64e-05,0.159,0.961,258800.0,4.0,111.682,0.0,[]
16507,Edge Of A Broken Heart,Vixen,2.0,1988,50,45,2mEk0VdrbDJ11DBC6Y92mh,Edge Of A Broken Heart,Vixen,0.619,0.7509999999999999,7.0,-11.568,0.0417,0.0113,7.87e-05,0.12300000000000001,0.532,265333.0,4.0,126.079,0.0,"['glam metal', 'hard rock', 'sleaze rock']"
16516,"Boy, I've Been Told",SaFire,4.0,1988,-1,29,0AcmTuNAihP5wlws9eBwQc,Boy I've Been Told,Safire,0.7,0.623,4.0,-11.604000000000001,0.0516,0.0007440000000000001,0.0109,0.0645,0.72,375387.0,4.0,119.798,1.0,['freestyle']
16522,Spy In The House Of Love,Was (Not Was),11.0,1988,12,34,4Yx1nJOOSkhy3WDiEh98YY,Spy In The House Of Love,Was (Not Was),0.742,0.7240000000000001,5.0,-12.378,0.0291,0.17300000000000001,4.970000000000001e-05,0.128,0.96,256800.0,4.0,117.947,1.0,[]
16523,Tell That Girl To Shut Up,Transvision Vamp,11.0,1988,23,38,1ah2bSMILKdJf16rBKKibI,Tell That Girl To Shut Up,Transvision Vamp,0.5429999999999999,0.669,7.0,-10.459000000000001,0.0427,0.00492,2.0600000000000003e-05,0.055999999999999994,0.8759999999999999,185200.0,4.0,145.888,1.0,"['candy pop', 'new wave pop']"
16525,Symptoms Of True Love,Tracie Spencer,nan,1988,12,34,4dMqwWan9q0BLHkk7IEgk6,Symptoms Of True Love,Tracie Spencer,0.72,0.779,10.0,-13.295,0.06,0.179,5.48e-06,0.1,0.602,304933.0,4.0,120.662,0.0,"['new jack swing', 'urban contemporary']"
16526,Long Way To Love,Britny Fox,nan,1988,20,34,0t14SBazS7XT6THh3rQ0ss,Long Way To Love,Britny Fox,0.502,0.892,1.0,-9.415,0.0477,0.000245,0.000666,0.0692,0.53,295080.0,4.0,123.706,1.0,"['glam metal', 'hard rock', 'sleaze rock']"
16536,The Way You Love Me,Karyn White,16.0,1988,40,44,1TtJkmAW9Rc55iVOPgZ33z,The Way You Love Me,Karyn White,0.797,0.785,6.0,-7.523,0.0723,0.0712,0.0,0.0691,0.863,294720.0,4.0,105.072,1.0,"['minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
16539,Live It Up,Gardner Cole,21.0,1988,-1,0,6rA3XhfwaW4D7pPqJn8dhv,Live It Up,Gardner Cole,0.6890000000000001,0.779,1.0,-11.902999999999999,0.0386,0.0733,0.039,0.111,0.8959999999999999,226533.0,4.0,119.877,0.0,[]
16540,Peek-A-Boo,Siouxsie & The Banshees,21.0,1988,39,58,3VkyKA0iCT1ABwaSjb0kpf,Peek-A-Boo,Siouxsie and the Banshees,0.825,0.684,2.0,-8.6,0.256,0.444,0.0,0.106,0.622,192813.0,4.0,105.207,1.0,"['alternative rock', 'art rock', 'dance rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']"
16555,Handle With Care,Traveling Wilburys,2.0,1988,63,61,1vQxicuNSODoBECPMFjHMG,Handle With Care,Traveling Wilburys,0.6759999999999999,0.7709999999999999,7.0,-5.981,0.0283,0.109,0.0,0.247,0.708,199587.0,4.0,115.073,1.0,"['album rock', 'art rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']"
16556,Thanks For My Child,Cheryl Pepsii Riley,2.0,1988,17,21,5yuMx81o4yhOQ0LDAI3CV3,Thanks for My Child,Cheryl 'Pepsii' Riley,0.43,0.264,2.0,-13.512,0.0387,0.737,0.0,0.127,0.124,316707.0,4.0,126.587,1.0,[]
16559,Wild World,Maxi Priest,2.0,1988,-1,50,7vfNILkbsA7t4hSlyLlfbQ,Wild World,Maxi Priest,0.5660000000000001,0.495,0.0,-11.113,0.0394,0.259,9.49e-05,0.287,0.843,215667.0,4.0,168.639,1.0,"['dancehall', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']"
16582,Cross My Heart,Eighth Wonder,10.0,1988,19,29,1R5VfmRxcvlPdMtTi3IOv0,Cross My Heart,Eighth Wonder,0.6779999999999999,0.878,4.0,-10.692,0.0399,0.162,0.0265,0.11199999999999999,0.9620000000000001,208027.0,4.0,117.803,0.0,"['italian disco', 'new wave pop']"
16587,What I Am,Edie Brickell & New Bohemians,3.0,1988,53,46,6hHUiDe461VUoTHnsplRYs,What I Am,Edie Brickell & New Bohemians,0.63,0.674,2.0,-11.697000000000001,0.0834,0.6559999999999999,4.93e-05,0.0577,0.556,297867.0,4.0,177.841,1.0,"['folk', 'folk-pop', 'lilith', 'new wave pop']"
16591,Kiss,The Art Of Noise Featuring Tom Jones,19.0,1988,-1,-1,03qXahTpWX8oTjpltp2FMw,One Kiss,The Derelicks,0.606,0.586,9.0,-12.628,0.0435,0.51,0.0,0.24100000000000002,0.556,47320.0,4.0,132.512,1.0,[]
16593,Wild Thing,Tone-Loc,24.0,1988,-1,49,0gljI0CtjpdZK6ecidfxto,Wild Thing,Tone-Loc,0.943,0.685,7.0,-11.902999999999999,0.188,0.0005070000000000001,8.56e-06,0.0604,0.813,263573.0,4.0,125.515,1.0,"['hip hop', 'hip house', 'rap']"
16594,Dial My Heart,The Boys,20.0,1988,30,75,35Iy0Neh1ewQapV6n0td6X,Dial My Heart,The Boys,0.722,0.66,11.0,-11.872,0.0625,0.0229,0.0157,0.0566,0.7979999999999999,264840.0,4.0,100.56,0.0,"['brill building pop', 'christmas', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']"
16604,If We Never Meet Again,Tommy Conwell And The Young Rumblers,26.0,1988,-1,-1,0uxXl8pOD17j4ZQYea3ygF,If We Never Meet Again - Single Version,Tommy Conwell,0.644,0.7120000000000001,6.0,-10.193,0.0292,0.366,0.0,0.122,0.7490000000000001,283373.0,4.0,120.312,1.0,[]
16606,Perfect,Fairground Attraction,11.0,1988,41,44,2X90tKH59XlulLjbT4vci1,Perfect,Fairground Attraction,0.579,0.203,9.0,-15.216,0.0657,0.292,0.0,0.0866,0.602,216573.0,4.0,138.798,0.0,['new wave pop']
16607,Posse On Broadway,Sir Mix-A-Lot,8.0,1988,47,57,7MmhQMfjXPF2AnqrmbqvVB,Posse On Broadway,Sir Mix-A-Lot,0.82,0.29,7.0,-15.163,0.493,0.0264,0.0,0.34299999999999997,0.525,304880.0,4.0,173.036,1.0,"['gangster rap', 'hip hop', 'old school hip hop', 'rap']"
16609,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,2.0,1988,-1,-1,0Mqlf5OTGoeUgoeqL1Mzew,"Surrender To Me - From ""Tequila Sunrise"" Soundtrack / Remastered",Ann Wilson,0.37,0.6829999999999999,11.0,-5.702000000000001,0.036000000000000004,0.452,8.11e-06,0.16699999999999998,0.11800000000000001,244733.0,4.0,148.052,0.0,[]
16611,I Beg Your Pardon,Kon Kan,23.0,1988,-1,33,3QtMzmaXaQnHp70RsAZ8rL,I Beg Your Pardon (I Never Promised You a Rose Garden),Kon Kan,0.578,0.919,11.0,-7.551,0.048,0.0158,0.00164,0.11800000000000001,0.763,241000.0,4.0,123.135,1.0,"['new romantic', 'new wave pop', 'synthpop']"
16612,More Than You Know,Martika,3.0,1988,25,49,3dykbQB0PyvolG51MtOOvB,More Than You Know,Martika,0.7070000000000001,0.813,0.0,-10.04,0.04,0.242,0.000183,0.0557,0.955,247000.0,4.0,118.083,1.0,"['freestyle', 'minneapolis sound', 'new wave pop']"
16613,The Great Commandment,Camouflage,24.0,1988,47,46,3TlHXurwKSffEj6vsEEyLb,The Great Commandment,Camouflage,0.6729999999999999,0.763,7.0,-11.347000000000001,0.0368,0.10400000000000001,0.15,0.275,0.915,260153.0,4.0,123.675,1.0,"['ebm', 'futurepop', 'new romantic', 'new wave', 'synthpop']"
16615,Girl You Know It's True,Milli Vanilli,3.0,1989,-1,53,0C7dYeCLF6ukChtW64UNge,Girl You Know It's True,Milli Vanilli,0.772,0.8220000000000001,10.0,-5.649,0.12300000000000001,0.00797,0.00148,0.457,0.526,198573.0,4.0,97.718,0.0,['new wave pop']
16629,Tears Run Rings,Marc Almond,10.0,1989,39,43,7jEQ43V8AA7UQ6NcG4x1ki,Tears Run Rings,Marc Almond,0.688,0.6659999999999999,10.0,-11.945,0.032,0.34,0.0,0.0593,0.727,261688.0,4.0,134.389,1.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
16630,Orinoco Flow (Sail Away),Enya,6.0,1989,-1,75,14EUcXXpqrC03Dzzdj8bGr,Orinoco Flow,Enya,0.685,0.307,0.0,-17.283,0.0305,0.797,0.28,0.0988,0.5589999999999999,266194.0,4.0,114.981,1.0,['celtic']
16652,The Look,Roxette,14.0,1989,67,71,0ZfM5XfJTtFPhOxAERRnNY,The Look,Roxette,0.634,0.838,2.0,-5.3629999999999995,0.0413,0.0531,8.34e-06,0.0522,0.541,237320.0,4.0,95.011,1.0,"['europop', 'new wave pop', 'soft rock', 'swedish pop']"
16656,A Shoulder To Cry On,Tommy Page,25.0,1989,40,34,5YRjPuBxgb9GaOfEvYCzHo,A Shoulder to Cry On,Tommy Page,0.52,0.523,4.0,-8.78,0.0238,0.48200000000000004,0.0,0.138,0.315,202307.0,4.0,96.151,0.0,[]
16659,One,Metallica,3.0,1989,63,83,0LAcM6I7ijW4VVW0aytl1t,One (Remastered),Metallica,0.43799999999999994,0.687,7.0,-9.15,0.0619,0.000668,0.0801,0.42,0.426,446146.0,3.0,103.01,1.0,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
16662,Halleluiah Man,Love And Money,7.0,1989,-1,28,5BCE2WGfKvHMdTsqll6Dom,Halleluiah Man (Live),Love & Money,0.263,0.878,4.0,-7.218999999999999,0.25,0.677,0.00011,0.7909999999999999,0.539,382853.0,4.0,185.986,0.0,['scottish new wave']
16665,Heaven Help Me,Deon Estus With George Michael,3.0,1989,-1,-1,4ihqSCopukVi1gqDseWiLb,Heaven Help Me,Deon Estus,0.596,0.44299999999999995,7.0,-16.695,0.0337,0.496,0.000443,0.10400000000000001,0.743,280999.0,4.0,92.255,1.0,[]
16667,Seventeen,Winger,2.0,1989,56,51,2ZS0wDcdfrJPC86u5aJGo9,Seventeen,Winger,0.5770000000000001,0.6759999999999999,8.0,-11.931,0.0295,0.000895,2.29e-06,0.0625,0.6759999999999999,245267.0,4.0,95.98,1.0,"['album rock', 'glam metal', 'hard rock', 'rock', 'sleaze rock']"
16672,This Time,Kiara (Duet With Shanice Wilson),2.0,1989,-1,-1,1vieQXrkWbSiwmEI5pSnr3,Right This Time?,Kiara Bianco,0.649,0.718,2.0,-4.36,0.0302,0.00398,4.3799999999999994e-05,0.0722,0.349,192160.0,4.0,101.971,1.0,[]
16674,Tribute (Right On),The Pasadenas,6.0,1989,33,35,4baAkyIjpj49MImHjJljx2,Tribute (Right On),The Pasadenas,0.6970000000000001,0.679,11.0,-12.814,0.0362,0.11800000000000001,0.000123,0.209,0.968,301733.0,4.0,107.255,0.0,['brit funk']
16679,"Iko Iko (From ""Rain Man"")",The Belle Stars,13.0,1989,-1,35,3FBgNT3PC3R8q3lBnAQWvh,Iko Iko,The Belle Stars,0.705,0.934,1.0,-12.875,0.0464,0.365,0.732,0.575,0.708,173933.0,4.0,104.214,1.0,[]
16680,Good Life,Inner City,2.0,1989,50,45,5sJiLlgQKBL81QCTOkoLB5,Good Life,Inner City,0.716,0.7829999999999999,4.0,-12.876,0.0496,0.172,0.0346,0.0327,0.9520000000000001,244773.0,4.0,121.306,0.0,"['acid house', 'chicago house', 'deep house', 'detroit techno', 'disco house', 'diva house', 'hardcore techno', 'hip house', 'speed garage', 'vocal house']"
16685,Cult Of Personality,Living Colour,7.0,1989,60,53,5e3YOg6fIkP0wD5TyxcHOH,Cult of Personality,Living Colour,0.504,0.9179999999999999,0.0,-3.463,0.0517,0.00164,2.12e-05,0.78,0.539,294827.0,4.0,92.031,1.0,"['alternative metal', 'funk metal', 'funk rock', 'grunge', 'hard rock', 'post-grunge', 'rap rock', 'rock', 'wrestling']"
16686,Run To Paradise,Choirboys,17.0,1989,58,48,6Amt2E3nanH9lhZnas9oOs,Run To Paradise,Choirboys,0.698,0.71,9.0,-8.568999999999999,0.0452,0.161,0.0828,0.0489,0.691,251587.0,4.0,138.797,1.0,['australian rock']
16687,Dear God,Midge Ure,12.0,1989,19,46,2sL3j6hUhiLTZCmslmijGt,Dear God - 2010 Remaster,Midge Ure,0.55,0.855,0.0,-7.145,0.0428,0.34,5.9699999999999994e-05,0.235,0.5670000000000001,300520.0,4.0,102.018,1.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']"
16694,"Rock On (From ""Dream A Little Dream"")",Michael Damian,17.0,1989,-1,22,6e3O5XkMEhMAatdKnOlZPh,Rock On - Ver. 09,Michael Damian,0.433,0.7979999999999999,1.0,-3.603,0.0805,0.0315,0.00196,0.048,0.584,212348.0,4.0,168.247,0.0,[]
16706,Buffalo Stance,Neneh Cherry,22.0,1989,49,59,3XWgwgbWDI56mf1Wl3cLzb,Buffalo Stance,Neneh Cherry,0.708,0.627,1.0,-11.155,0.0614,0.0113,3.13e-05,0.33799999999999997,0.764,342360.0,4.0,107.248,1.0,"['chamber psych', 'new wave pop', 'urban contemporary']"
16714,You Ain't Seen Nothing Yet,Figures On A Beach,9.0,1989,-1,11,0sHfO6hxbggaoDRbnYCKBF,You Ain't Seen Nothing Yet,Figures On A Beach,0.611,0.812,9.0,-11.77,0.0841,0.00487,0.0037799999999999995,0.0223,0.845,251800.0,4.0,118.936,1.0,['synthpop']
16717,Similar Features,Melissa Etheridge,9.0,1989,35,55,5TGeIu3Sxqs3DkOrdRcUQ6,Similar Features,Melissa Etheridge,0.495,0.461,11.0,-14.538,0.0415,0.39899999999999997,0.0,0.0606,0.426,281373.0,4.0,207.005,0.0,"['folk', 'folk-pop', 'heartland rock', 'lilith', 'mellow gold', 'pop rock']"
16722,Stop,Sam Brown,2.0,1989,49,44,2IWYi4NJyJvhpJVjVs2pm8,Stop,Sam Brown,0.326,0.3,9.0,-13.671,0.0454,0.44299999999999995,0.0,0.14300000000000002,0.391,294750.0,3.0,185.63,1.0,[]
16724,Cuddly Toy (Feel For Me),Roachford,12.0,1989,-1,42,7D88UPDgOxn32w8gqBcCWv,Cuddly Toy,Roachford,0.6629999999999999,0.7979999999999999,10.0,-10.879000000000001,0.0451,0.0971,0.0,0.27699999999999997,0.733,228467.0,4.0,125.598,0.0,[]
16725,Veronica,Elvis Costello,4.0,1989,46,59,5zHgT1ibsBrSOEnQwZapto,Veronica,Elvis Costello,0.63,0.757,0.0,-6.731,0.0359,0.128,4.9e-05,0.355,0.737,189507.0,4.0,153.989,1.0,"['art rock', 'dance rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']"
16735,I Won't Back Down,Tom Petty,2.0,1989,-1,72,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,0.7829999999999999,0.502,7.0,-13.395,0.0325,0.0512,3.15e-06,0.156,0.9620000000000001,178360.0,4.0,114.02,1.0,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
16738,Down Boys,Warrant,2.0,1989,41,60,0dw3dXWx6dgp7Ri3HeDBUq,Down Boys,Warrant,0.606,0.85,8.0,-10.720999999999998,0.0389,0.00882,0.000215,0.0965,0.5429999999999999,243040.0,4.0,113.794,1.0,"['album rock', 'glam metal', 'hard rock', 'rock']"
16739,Who Do You Give Your Love To?,Michael Morales,2.0,1989,12,11,4p8OxKrG9ry2kl7wIcKvrs,Who Do You Give Your Love To?,Michael Morales,0.6809999999999999,0.7190000000000001,2.0,-10.63,0.0497,0.10400000000000001,0.0,0.0847,0.85,245027.0,4.0,127.628,1.0,[]
16741,I Like,Guy,2.0,1989,45,64,67j0ZucyzdfMGWLe2kh6Ze,I Like,Guy,0.7090000000000001,0.83,5.0,-14.376,0.0616,0.0239,1.04e-05,0.268,0.643,294475.0,4.0,105.248,0.0,[]
16742,For The Love Of Money,BulletBoys,2.0,1989,31,40,0mdvfIwuQmfoFJ4K54CCIG,For the Love of Money,Bulletboys,0.45299999999999996,0.828,7.0,-8.374,0.0661,0.271,0.000465,0.708,0.39399999999999996,227067.0,4.0,96.01,1.0,"['glam metal', 'hard rock', 'sleaze rock']"
16760,Yo No Se,Pajama Party,20.0,1989,2,20,0EuB8HvID3NCCiDNLInuyk,Yo No Sé,Pajama Party,0.682,0.785,7.0,-10.626,0.0631,9.1e-05,0.0408,0.0732,0.785,312176.0,4.0,121.812,1.0,['freestyle']
16761,So Alive,Love And Rockets,10.0,1989,51,46,6amZm52SfS7d6oCEu9NDMl,So Alive,Love and Rockets,0.7,0.569,10.0,-13.991,0.0298,0.00545,0.20800000000000002,0.147,0.924,257827.0,4.0,118.829,1.0,"['dance rock', 'dream pop', 'gothic rock', 'industrial rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'uk post-punk']"
16765,Fire Woman,The Cult,2.0,1989,55,59,0GyJA0Yn0CcqvHKzeKaVhw,Fire Woman,The Cult,0.495,0.7979999999999999,7.0,-9.173,0.0387,0.000272,0.0009220000000000001,0.23399999999999999,0.461,311027.0,4.0,132.007,1.0,"['album rock', 'classic rock', 'dance rock', 'glam metal', 'grunge', 'hard rock', 'metal', 'new wave', 'rock']"
16771,Me Myself And I,De La Soul,6.0,1989,-1,61,1EungMlGWzS9JjEIerBXHl,Me Myself and I - Soul Version,DJ De La Groove,0.9209999999999999,0.446,9.0,-15.909,0.0566,0.0298,5.3299999999999995e-05,0.18100000000000002,0.938,223026.0,4.0,113.923,0.0,[]
16772,Right Next To Me,Whistle,9.0,1989,-1,52,6A8ZWP9TV2Ygd88Kv8sUBP,Right Next To Me,Whistle,0.34700000000000003,0.23600000000000002,3.0,-13.536,0.0291,0.688,0.0,0.111,0.281,315040.0,4.0,170.154,1.0,[]
16782,Youth Gone Wild,Skid Row,2.0,1989,59,64,1jF5Id0OPFU1Mae8BEUF5u,Youth Gone Wild,Skid Row,0.536,0.72,7.0,-11.277000000000001,0.0436,0.00202,0.000127,0.35700000000000004,0.633,198907.0,4.0,117.367,0.0,"['album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock']"
16790,Dancing In Heaven (Orbital Be-Bop),Q-feel,7.0,1989,30,19,1kPq8QhmSbR7cC9G3KnZHa,Dancing in Heaven (Orbital Be-Bop),Q-Feel,0.752,0.54,0.0,-14.671,0.0366,0.11699999999999999,0.0179,0.0813,0.866,398768.0,4.0,138.633,0.0,['hi-nrg']
16794,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),19.0,1989,-1,-1,7upgDi9C0pQn9HZzGfksJq,Keep On Movin',Soul II Soul,0.6729999999999999,0.386,6.0,-16.149,0.0642,0.0264,0.000521,0.0414,0.6729999999999999,361627.0,4.0,93.141,0.0,"['acid house', 'british soul', 'funk', 'hip house', 'post-disco', 'quiet storm', 'urban contemporary']"
16796,Talk It Over,Grayson Hugh,11.0,1989,41,34,0v1e4a7Hvedrz6vJss0iu9,Talk It Over,Grayson Hugh,0.8370000000000001,0.38299999999999995,10.0,-13.165999999999999,0.0312,0.7020000000000001,1.26e-06,0.0625,0.7759999999999999,258400.0,4.0,95.076,1.0,[]
16800,My One Temptation,Mica Paris,20.0,1989,-1,36,4otkjTT0nQOYq3q1zsdcbS,My One Temptation,Mica Paris,0.826,0.217,2.0,-12.694,0.0416,0.88,0.0,0.0998,0.401,273893.0,4.0,100.036,0.0,['british soul']
16813,Love Has Taken Its Toll,Saraya,6.0,1989,30,24,0xoTEpWW6JDmVpnoQo5Oxl,Love Has Taken Its Toll,Saraya,0.35200000000000004,0.7709999999999999,2.0,-9.224,0.0371,0.0015400000000000001,0.00322,0.183,0.251,321440.0,4.0,103.713,1.0,['glam metal']
16814,Turned Away,Chuckii Booker,13.0,1989,29,29,7Akh21WwTaO2rlyH9xxCFg,Turned Away,Chuckii Booker,0.434,0.833,6.0,-9.017999999999999,0.048,0.0865,0.0486,0.11699999999999999,0.7859999999999999,343933.0,4.0,189.645,1.0,"['new jack swing', 'urban contemporary']"
16815,(You're My One And Only) True Love,Seduction,6.0,1989,-1,31,1YfNts4JnobNtEmK8O6Dx4,(You’re My One And Only) True Love (Re-Recorded / Remastered),Seduction,0.616,0.912,10.0,-4.069,0.0345,0.0287,8.77e-05,0.0681,0.927,276850.0,4.0,104.415,0.0,['freestyle']
16820,Closer To Fine,Indigo Girls,21.0,1989,53,55,7rKyITVLEwldhdXIy7P6Vw,Closer to Fine,Indigo Girls,0.54,0.677,9.0,-6.349,0.0286,0.368,0.0,0.22399999999999998,0.748,241600.0,4.0,98.339,1.0,"['folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock']"
16824,Forget Me Not,Bad English,10.0,1989,26,55,4SdixGEJtSwCPu1c9wHDjz,Forget Me Not,Bad English,0.39899999999999997,0.865,8.0,-9.782,0.0783,0.129,1.32e-05,0.14400000000000002,0.41600000000000004,295827.0,4.0,159.961,1.0,"['album rock', 'glam metal', 'hard rock']"
16838,Love Cries,Stage Dolls,2.0,1989,-1,39,31r8VKzpxfHPhVtUqVXIlv,Love Cries,Stage Dolls,0.6459999999999999,0.8859999999999999,6.0,-4.088,0.0349,0.0266,0.0004969999999999999,0.136,0.544,251853.0,4.0,127.015,0.0,"['classic norwegian pop', 'norwegian rock']"
16841,Oh Daddy,Adrian Belew,7.0,1989,12,30,4SSvu3pJMiTor6jn5PZJlq,Oh Daddy,Adrian Belew,0.7909999999999999,0.6579999999999999,2.0,-8.921,0.0464,0.244,1.89e-05,0.303,0.92,186733.0,4.0,132.036,1.0,"['art rock', 'canterbury scene', 'jazz fusion', 'progressive rock', 'symphonic rock', 'zolo']"
16849,Lay Down Your Arms,The Graces,21.0,1989,3,11,6AHvm8J1gpZlY3IkyreaFB,Lay Down Your Arms,The Graces,0.564,0.718,7.0,-9.837,0.0326,0.0183,7.18e-05,0.0957,0.6559999999999999,254733.0,4.0,131.201,1.0,[]
16850,When The Radio Is On,Paul Shaffer,3.0,1989,3,28,68ZvOwqhOxhMfiOTDRtQk6,When The Radio Is On,Paul Shaffer,0.66,0.633,4.0,-14.767999999999999,0.09699999999999999,0.23399999999999999,0.0,0.359,0.8220000000000001,241533.0,4.0,184.204,0.0,['jazz organ']
16851,On The Line,Tangier,nan,1989,21,21,1RTp8evtxWfHEo43pV3tUZ,On The Line,Tangier,0.44799999999999995,0.777,2.0,-8.604,0.0309,0.0692,0.000182,0.075,0.5660000000000001,282387.0,4.0,91.305,1.0,"['glam metal', 'philly indie']"
16852,Walkin' Shoes,Tora Tora,nan,1989,20,28,08voj9TLULmsz8cOzFzYT8,Walkin' Shoes,Tora Tora,0.37200000000000005,0.6859999999999999,2.0,-12.209000000000001,0.0442,0.000712,0.27899999999999997,0.0731,0.526,228040.0,4.0,145.514,1.0,"['alternative r&b', 'electropop', 'vapor soul']"
16876,Congratulations,Vesta,8.0,1989,-1,55,3PlxioD8I6FstWbIxinH0m,Congratulations,Vesta Williams,0.611,0.165,7.0,-16.275,0.027999999999999997,0.332,1.34e-06,0.191,0.0813,265533.0,4.0,78.974,1.0,"['quiet storm', 'urban contemporary']"
16878,Talk To Myself,Christopher Williams,3.0,1989,18,44,4ywZNNUKItstMw7akcYdKj,Talk To Myself,Christopher Williams,0.769,0.726,9.0,-9.256,0.0572,0.0539,0.0,0.141,0.815,260093.0,4.0,112.777,1.0,"['new jack swing', 'quiet storm', 'urban contemporary']"
16881,Don't Close Your Eyes,KIX,7.0,1989,-1,44,51NIPObR2BUTz3URTV66A1,Don’t Close Your Eyes (Re-Recorded / Remastered),Kix,0.48100000000000004,0.7,6.0,-8.749,0.0342,0.102,0.0806,0.231,0.218,252633.0,4.0,151.281,0.0,"['album rock', 'glam metal', 'hard rock', 'sleaze rock']"
16883,I Don't Want A Lover,Texas,24.0,1989,-1,62,000u1dTg7y1XCDXi80hbBX,I Don't Want A Lover,Texas,0.763,0.44,7.0,-13.11,0.0388,0.18100000000000002,0.00045700000000000005,0.114,0.42100000000000004,300440.0,4.0,120.492,1.0,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock']"
16891,The Way To Your Heart,Soulsister,21.0,1989,-1,41,7h7yYTlVSHY3Fk7mSb0cDZ,The Way To Your Heart,Soulsister,0.728,0.652,10.0,-9.177,0.0245,0.244,1.59e-06,0.125,0.718,228293.0,4.0,98.706,0.0,"['belgian rock', 'classic belgian pop']"
16892,"My Fantasy (From ""Do The Right Thing"")",Teddy Riley Featuring Guy,10.0,1989,-1,-1,16jT6110SdOUXEIo6HpjME,My Fantasy,Teddy Riley,0.691,0.975,7.0,-3.83,0.0735,0.265,5.62e-06,0.0791,0.63,295333.0,4.0,113.275,1.0,['new jack swing']
